Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
HRTC - 1405,Ordinary 3+2 Non AC Seater,12:30,23:45,11h 15m,540,27 Seats available,3.9,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
HRTC - 1403,Ordinary 3+2 Non AC Seater,14:05,23:40,09h 35m,455,37 Seats available,3.9,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
HRTC - 1414,Ordinary 3+2 Non AC Seater,14:50,23:59,09h 09m,461,36 Seats available,3.9,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
,,,,,,,,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
,,,,,,,,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
,,,,,,,,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
,,,,,,,,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
,,,,,,,,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
,,,,,,,,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh
HRTC - 1309,Ordinary 3+2 Non AC Seater,04:45,14:10,09h 25m,514,37 Seats available,3.9,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
HRTC - 1138,Ordinary 3+2 Non AC Seater,05:20,14:15,08h 55m,513,28 Seats available,3.9,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
HRTC - 1108,Ordinary 3+2 Non AC Seater,06:50,16:30,09h 40m,533,36 Seats available,3.9,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
,,,,,,,,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
,,,,,,,,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
,,,,,,,,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
,,,,,,,,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
,,,,,,,,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
,,,,,,,,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
,,,,,,,,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,21:15,04h 45m,432,21 Seats available,"4.4
20",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
FlixBus,Volvo A/C Seater (2+2),10:30,14:55,04h 25m,634.82,4 Seats available,"3.7
50",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
FlixBus,Volvo A/C Seater (2+2),21:00,01:25,04h 25m,616.07,10 Seats available,"3.4
17",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
,,,,,,,,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
,,,,,,,,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
