Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
HRTC - 711,Himmani Deluxe 2+2 Non AC Seater,07:45,15:30,07h 45m,516,19 Seats available,"3.1
13",Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 812,Ordinary 3+2 Non AC Seater,10:54,19:30,08h 36m,469,39 Seats available,3.4,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,19:45,04:30,08h 45m,545,27 Seats available,"2.3
12",Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
,,,,,,,,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
,,,,,,,,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,10:00,17:30,07h 30m,741,8 Seats available,"4.1
36",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 109,A/C Executive (2+3),10:40,18:44,08h 04m,529,28 Seats available,"3.5
13",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 5,Himsuta AC Seater Volvo/Scania 2+2,11:00,19:15,08h 15m,741,4 Seats available,"3.6
21",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,12:30,20:00,07h 30m,741,6 Seats available,"3.7
16",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
,,,,,,,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
,,,,,,,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
,,,,,,,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
,,,,,,,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
,,,,,,,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
,,,,,,,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,00:10,04:10,04h 00m,498,34 Seats available,3.9,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,00:59,04:20,03h 21m,479,34 Seats available,3.9,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,01:40,06:00,04h 20m,479,34 Seats available,"3.3
4",Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
,,,,,,,,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
,,,,,,,,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
,,,,,,,,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
,,,,,,,,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
,,,,,,,,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
,,,,,,,,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
,,,,,,,,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,06:30,07h 30m,759,21 Seats available,"4.6
109",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05:00,07h 00m,664,37 Seats available,"4.6
50",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,06:00,07h 20m,569,43 Seats available,"4.5
29",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,04:30,07h 30m,569,31 Seats available,"4.6
17",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,04:40,07h 20m,523,45 Seats available,"4.6
15",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,06:00,10h 45m,1748,8 Seats available,"4.7
364",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,2184,13 Seats available,"4.6
495",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,2184,12 Seats available,"4.5
416",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,1994,7 Seats available,"4.4
300",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
,,,,,,,,Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1139,Ordinary 3+2 Non AC Seater,06:00,19:00,13h 00m,746,37 Seats available,"4.6
6",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 165,Himsuta AC Seater Volvo/Scania 2+2,07:00,19:00,12h 00m,1307,28 Seats available,"3.3
36",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 562,Ordinary 3+2 Non AC Seater,15:15,04:30,13h 15m,787,37 Seats available,3.5,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
,,,,,,,,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
,,,,,,,,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
,,,,,,,,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
,,,,,,,,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
,,,,,,,,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
,,,,,,,,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
,,,,,,,,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:30,07h 15m,1519,10 Seats available,"4.9
13",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,1780,6 Seats available,"4.1
17",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,06:40,07h 10m,1986,19 Seats available,"4.4
10",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
Himalayan Nomad Ktc,,00:45,07:00,06h 15m,1006,,3.8,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
,,,,,,,,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
HRTC - 711,Himmani Deluxe 2+2 Non AC Seater,06:00,15:30,09h 30m,612,17 Seats available,"2.6
8",Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 812,Ordinary 3+2 Non AC Seater,09:20,19:30,10h 10m,556,34 Seats available,"4.2
6",Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,641,23 Seats available,"3.7
17",Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,583,27 Seats available,"3.7
4",Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
,,,,,,,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
,,,,,,,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
