Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
TGSRTC - 7017,Super Luxury (Non AC Seater 2+2 Push Back),05:20,08:20,03h 00m,283,36 Seats available,3.7,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),18:15,21:40,03h 25m,590,10 Seats available,"2.7
9",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
IRA Travels,A/C Sleeper (2+1),18:30,21:45,03h 15m,1129,18 Seats available,3.9,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Bhumi travels,AC Seater (2+2),00:20,04:10,03h 50m,2000,36 Seats available,1.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Shree Saipooja Travels,A/C Seater/Sleeper (2+1),06:00,09:15,03h 15m,3000,42 Seats available,"1.0
7",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),18:00,21:55,03h 55m,1990,23 Seats available,2.7,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7918,Super Luxury (Non AC Seater 2+2 Push Back),03:45,11:15,07h 30m,504,19 Seats available,"4.3
29",Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
TGSRTC - 7930,Super Luxury (Non AC Seater 2+2 Push Back),06:00,13:30,07h 30m,504,28 Seats available,"2.5
15",Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
TGSRTC - 1137,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),06:15,13:00,06h 45m,611,33 Seats available,"4.0
57",Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
,,,,,,,,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
,,,,,,,,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
,,,,,,,,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
,,,,,,,,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
,,,,,,,,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
,,,,,,,,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
,,,,,,,,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,780,15 Seats available,"4.7
98",Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
BSR Tours And Travels,A/C Sleeper (2+1),23:30,06:00,06h 30m,1080,12 Seats available,"4.6
146",Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
SAIRAJ TRAVELS,A/C Sleeper (2+1),23:00,05:30,06h 30m,1036,10 Seats available,"4.7
58",Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:10,05:00,05h 50m,711,11 Seats available,"4.0
58",Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
,,,,,,,,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 8176,Super Luxury (Non AC Seater 2+2 Push Back),04:15,10:25,06h 10m,429,31 Seats available,"4.6
23",Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
TGSRTC - 8073,Super Luxury (Non AC Seater 2+2 Push Back),05:00,11:25,06h 25m,429,31 Seats available,3.8,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
TGSRTC - 8189,Lahari Non A/C Sleeper Cum Seater,05:30,11:40,06h 10m,429,43 Seats available,"3.7
11",Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
,,,,,,,,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
,,,,,,,,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
,,,,,,,,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
,,,,,,,,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
,,,,,,,,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
,,,,,,,,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15,06:00,07h 45m,1419,25 Seats available,"4.7
359",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
IntrCity SmartBus,AC Sleeper (2+1),22:35,05:10,06h 35m,1329,20 Seats available,"4.6
424",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,979,22 Seats available,"4.6
407",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
AdSudha Sri Tours and Travels,A/C Sleeper (2+1),22:20,06:00,07h 40m,990,12 Seats available,"3.9
30",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),22:45,05:10,06h 25m,1049,18 Seats available,"4.5
420",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
TGSRTC - 7194,Super Luxury (Non AC Seater 2+2 Push Back),00:05,05:20,05h 15m,392,14 Seats available,"4.3
34",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7104,Super Luxury (Non AC Seater 2+2 Push Back),04:00,08:45,04h 45m,392,14 Seats available,"2.4
10",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7186,Super Luxury (Non AC Seater 2+2 Push Back),05:00,09:30,04h 30m,392,26 Seats available,"4.5
46",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
,,,,,,,,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
,,,,,,,,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
,,,,,,,,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
,,,,,,,,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,600,24 Seats available,"4.5
269",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,500,17 Seats available,"4.4
286",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,06:15,08h 35m,738,11 Seats available,"4.3
295",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
,,,,,,,,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
,,,,,,,,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
TGSRTC - 7475,Super Luxury (Non AC Seater 2+2 Push Back),00:30,04:40,04h 10m,365,27 Seats available,"3.3
15",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7150,RAJDHANI (A.C. Semi Sleeper),00:30,04:45,04h 15m,442,32 Seats available,3.8,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7306,Super Luxury (Non AC Seater 2+2 Push Back),04:15,08:30,04h 15m,365,30 Seats available,"4.0
55",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
,,,,,,,,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
,,,,,,,,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
,,,,,,,,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
,,,,,,,,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
,,,,,,,,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),02:30,07:00,04h 30m,400,16 Seats available,3.2,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,23:15,04h 15m,2100,16 Seats available,3.1,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Orange Tours And Travels,A/C Seater / Sleeper (2+1),04:40,09:00,04h 20m,550,27 Seats available,"3.3
47",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
VKV Travels,A/C Sleeper (2+1),06:00,11:30,05h 30m,751,32 Seats available,4.6,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,21:30,04h 00m,500,44 Seats available,"3.4
78",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Pooja Travels,A/C Sleeper (2+1),20:00,02:30,06h 30m,1200,20 Seats available,3.1,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,399,26 Seats available,"3.5
33",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Pooja Travels,A/C Sleeper (2+1),20:00,03:30,07h 30m,1200,20 Seats available,3.1,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:30,06h 00m,1500,28 Seats available,4.3,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Pooja Travels,NON A/C Seater (2+2),21:00,02:00,05h 00m,800,24 Seats available,"3.1
10",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,392,31 Seats available,"4.5
537",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,478,21 Seats available,"4.5
381",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),23:10,06:50,07h 40m,709,24 Seats available,"4.5
314",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
,,,,,,,,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
,,,,,,,,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
TGSRTC - 9444,Super Luxury (Non AC Seater 2+2 Push Back),00:10,03:25,03h 15m,283,26 Seats available,"4.0
9",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7064,Super Luxury (Non AC Seater 2+2 Push Back),00:30,03:30,03h 00m,283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7066,Super Luxury (Non AC Seater 2+2 Push Back),01:10,04:10,03h 00m,283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
,,,,,,,,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
,,,,,,,,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
,,,,,,,,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
,,,,,,,,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
,,,,,,,,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
,,,,,,,,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
,,,,,,,,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 8703,Super Luxury (Non AC Seater 2+2 Push Back),04:00,11:30,07h 30m,517,31 Seats available,"4.4
6",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 1318,LAHARI A/C SLEEPER CUM SEATER,04:40,12:40,08h 00m,627,36 Seats available,"4.1
27",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8705,Super Luxury (Non AC Seater 2+2 Push Back),05:00,12:15,07h 15m,517,31 Seats available,"2.6
11",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
,,,,,,,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
,,,,,,,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
,,,,,,,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
,,,,,,,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
,,,,,,,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
,,,,,,,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
,,,,,,,,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8823,Super Luxury (Non AC Seater 2+2 Push Back),04:30,10:30,06h 00m,453,30 Seats available,"3.6
24",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8809,Super Luxury (Non AC Seater 2+2 Push Back),05:45,13:30,07h 45m,453,30 Seats available,3.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8859,Super Luxury (Non AC Seater 2+2 Push Back),06:15,12:25,06h 10m,453,28 Seats available,"4.0
6",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
,,,,,,,,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
,,,,,,,,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
,,,,,,,,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
,,,,,,,,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
,,,,,,,,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
,,,,,,,,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
,,,,,,,,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8380,Super Luxury (Non AC Seater 2+2 Push Back),04:30,08:30,04h 00m,245,21 Seats available,"4.7
33",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8268,RAJDHANI (A.C. Semi Sleeper),05:30,08:45,03h 15m,297,18 Seats available,"4.8
15",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8368,Super Luxury (Non AC Seater 2+2 Push Back),05:30,09:30,04h 00m,245,31 Seats available,"4.9
25",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8467,Super Luxury (Non AC Seater 2+2 Push Back),05:30,09:15,03h 45m,245,18 Seats available,"4.2
20",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8459,Super Luxury (Non AC Seater 2+2 Push Back),05:30,08:45,03h 15m,245,33 Seats available,4.0,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8362,Super Luxury (Non AC Seater 2+2 Push Back),05:40,09:15,03h 35m,245,31 Seats available,"4.4
11",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8364,Super Luxury (Non AC Seater 2+2 Push Back),05:45,09:40,03h 55m,245,22 Seats available,"3.7
34",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8370,Super Luxury (Non AC Seater 2+2 Push Back),06:30,10:30,04h 00m,245,25 Seats available,"3.3
16",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8441,Super Luxury (Non AC Seater 2+2 Push Back),06:30,10:30,04h 00m,245,32 Seats available,"4.4
6",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8376,Super Luxury (Non AC Seater 2+2 Push Back),06:45,10:15,03h 30m,245,27 Seats available,"4.6
18",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Yolo Bus,Bharat Benz A/C Sleeper (2+1),03:06,08:16,05h 10m,499,3 Seats available,"1.6
4",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Morning Star Travels,A/C Sleeper (2+1),05:15,09:00,03h 45m,500,6 Seats available,"2.6
8",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Mozo travels,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,789,41 Seats available,4.2,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Prajapati Travels,NON A/C Sleeper (2+1),03:30,06:15,02h 45m,3000,34 Seats available,2.4,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Yolo Bus,Bharat Benz A/C Sleeper (2+1),05:06,10:16,05h 10m,999,5 Seats available,1.6,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8265,Super Luxury (Non AC Seater 2+2 Push Back),10:30,22:00,11h 30m,732,4 Seats available,"2.9
30",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 6762,Super Luxury (Non AC Seater 2+2 Push Back),11:30,23:00,11h 30m,732,21 Seats available,"2.9
37",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),12:50,03:20,14h 30m,732,17 Seats available,"3.4
41",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
,,,,,,,,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
,,,,,,,,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
,,,,,,,,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
,,,,,,,,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
,,,,,,,,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
,,,,,,,,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
,,,,,,,,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:45,03:00,07h 15m,1519,27 Seats available,"4.7
101",Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Sri Balaji Transports,A/C Sleeper (2+1),21:25,06:00,08h 35m,1090,12 Seats available,"4.5
217",Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,660,25 Seats available,"4.3
346",Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
AdAl madeena Travels,,22:30,06:15,07h 45m,,,4.0,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
,,,,,,,,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
TGSRTC - 6006,Super Luxury (Non AC Seater 2+2 Push Back),00:05,04:20,04h 15m,312,27 Seats available,"4.1
24",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
