Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:00,Non AC Seater (2+3),05:00,08:50,03h 50m,161,36 Seats available,"3.7
70",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
,,,,,,,,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
,,,,,,,,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
,,,,,,,,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
,,,,,,,,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
,,,,,,,,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
,,,,,,,,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
,,,,,,,,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
SBSTC-KOLKATA - PURULIA - VIA - ASN - 05:00 - (PRL DEPOT - 262,Non AC Seater (2+3),05:00,08:15,03h 15m,150,51 Seats available,"3.8
26",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SBSTC-KARUNAMOYEE - ASANSOL - 05:15 (ASN DEPOT) - 481,Non AC Seater (2+3),05:15,09:00,03h 45m,155,41 Seats available,"3.8
148",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SBSTC-KOLKATA - ASANSOL - 05:30 (HOWRAH DEPOT) - 776,Non AC Seater (2+3),05:30,09:00,03h 30m,150,50 Seats available,"3.5
8",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
,,,,,,,,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),08:00,12:25,04h 25m,299,49 Seats available,"4.5
371",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,420,32 Seats available,"4.5
340",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
,,,,,,,,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
,,,,,,,,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
,,,,,,,,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
WBTC (CTC) BARASAT-DIGHA via Bally - 38|03:45,Non AC Seater (2+3),03:45,06:55,03h 10m,131,23 Seats available,"4.5
24",Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,07:35,03h 05m,131,44 Seats available,"4.5
12",Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:00,Non AC Seater (2+3),05:00,08:05,03h 05m,131,36 Seats available,"3.3
19",Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
,,,,,,,,Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
,,,,,,,,Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
,,,,,,,,Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
,,,,,,,,Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
,,,,,,,,Barasat (West Bengal) to Contai (Kanthi),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-contai-kanthi
WBTC (CTC) Habra-Midnapur - 194|05:50,Non AC Seater (2+3),05:50,09:00,03h 10m,120,41 Seats available,"4.5
5",Barasat (West Bengal) to Midnapore,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-midnapore
WBTC (CTC) Habra-Midnapur - 194|06:25,Non AC Seater (2+3),06:25,09:35,03h 10m,120,44 Seats available,"4.5
69",Barasat (West Bengal) to Midnapore,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-midnapore
WBTC (CTC) Habra-Midnapur - 194|07:00,Non AC Seater (2+3),07:00,10:15,03h 15m,120,16 Seats available,"4.2
170",Barasat (West Bengal) to Midnapore,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-midnapore
WBTC (CTC) Barasat-Midnapur - 208|07:45,Non AC Seater (2+3),07:45,10:00,02h 15m,120,32 Seats available,"3.2
10",Barasat (West Bengal) to Midnapore,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-midnapore
WBTC (CTC) BARASAT-DIGHA via Bally - 38|03:45,Non AC Seater (2+3),03:45,05:55,02h 10m,90,23 Seats available,"3.5
10",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,06:35,02h 05m,90,43 Seats available,"3.9
25",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:00,Non AC Seater (2+3),05:00,07:05,02h 05m,90,36 Seats available,"3.8
22",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
,,,,,,,,Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
,,,,,,,,Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) BARASAT-DIGHA via Bally - 38|03:45,Non AC Seater (2+3),03:45,05:25,01h 40m,69,23 Seats available,"4.4
8",Barasat (West Bengal) to Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,06:05,01h 35m,69,44 Seats available,"4.4
8",Barasat (West Bengal) to Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:00,Non AC Seater (2+3),05:00,06:35,01h 35m,69,36 Seats available,"2.7
14",Barasat (West Bengal) to Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat
,,,,,,,,Barasat (West Bengal) to Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat
,,,,,,,,Barasat (West Bengal) to Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat
,,,,,,,,Barasat (West Bengal) to Kolaghat,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-kolaghat
SBSTC-KOLKATA - SURI - 06:00 - (Suri Depot) - 2405,Non AC Seater (2+3),06:00,11:30,05h 30m,190,38 Seats available,"2.8
19",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 07:15 - (Suri Depot) - 2624,Non AC Seater (2+3),07:15,12:45,05h 30m,190,44 Seats available,"3.4
16",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742,Non AC Seater (2+3),08:30,13:30,05h 00m,190,35 Seats available,"2.2
10",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
,,,,,,,,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
,,,,,,,,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-MIDNAPUR - KOLKATA - 04:40 (MID DEPOT) - 864,Non AC Seater (2+3),04:40,00:00,19h 20m,110,41 Seats available,"4.4
65",Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
SBSTC-MIDNAPUR - KOLKATA - 05:10 (MID DEPOT) - 3210,Non AC Seater (2+3),05:10,00:00,18h 50m,110,46 Seats available,"3.6
46",Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
SBSTC-MIDNAPUR - KOLKATA - 05:30 (MID DEPOT) - 1220,Non AC Seater (2+3),05:30,00:00,18h 30m,110,34 Seats available,"4.1
81",Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
,,,,,,,,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
,,,,,,,,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata
SBSTC-BONGAON - ASANSOL - VIA - BARASAT - 05:00 (ASN DEP - 1515,Non AC Seater (2+3),07:00,11:00,04h 00m,155,37 Seats available,"3.9
58",Barasat (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-durgapur
SBSTC-HABRA - DURGAPUR - VIA - BARASAT - 07:00 (DGP DEPO - 915,Non AC Seater (2+3),08:00,13:00,05h 00m,155,28 Seats available,"4.0
45",Barasat (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-durgapur
WBTC (CTC) BARASAT-DIGHA via Bally - 38|03:45,Non AC Seater (2+3),03:45,06:25,02h 40m,112,23 Seats available,"4.0
16",Barasat (West Bengal) to Heria,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,07:05,02h 35m,112,44 Seats available,"4.1
28",Barasat (West Bengal) to Heria,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:00,Non AC Seater (2+3),05:00,07:35,02h 35m,112,36 Seats available,"3.6
12",Barasat (West Bengal) to Heria,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria
,,,,,,,,Barasat (West Bengal) to Heria,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria
,,,,,,,,Barasat (West Bengal) to Heria,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria
WBTC (CTC) HABRA-DIGHA via Bally - 26|03:45,Non AC Seater (2+3),03:45,08:20,04h 35m,179,44 Seats available,"3.8
48",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:15,Non AC Seater (2+3),04:15,08:50,04h 35m,179,39 Seats available,"3.8
59",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,09:25,04h 55m,179,40 Seats available,"3.4
32",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|04:40,Volvo AC Seater (2+2),04:40,09:45,05h 05m,460,31 Seats available,"4.4
48",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
,,,,,,,,Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
,,,,,,,,Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
,,,,,,,,Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
,,,,,,,,Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
SBSTC-KOLKATA - PURULIA - VIA - ASN - 05:00 - (PRL DEPOT - 262,Non AC Seater (2+3),05:00,09:30,04h 30m,180,51 Seats available,"2.1
13",Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
SBSTC-KARUNAMOYEE - ASANSOL - 05:15 (ASN DEPOT) - 481,Non AC Seater (2+3),05:15,10:15,05h 00m,185,41 Seats available,"3.6
85",Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
SBSTC-KOLKATA - ASANSOL - 05:30 (HOWRAH DEPOT) - 776,Non AC Seater (2+3),05:30,10:00,04h 30m,180,50 Seats available,"3.4
13",Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
,,,,,,,,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol
WBTC (CTC) HABRA-DIGHA via Esplanade - 176|04:00,Non AC Seater (2+3),04:00,10:50,06h 50m,179,47 Seats available,"3.6
14",Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
WBTC (CTC) HABRA-DIGHA via Bally - 26|10:00,Non AC Seater (2+3),10:00,15:45,05h 45m,179,21 Seats available,"3.8
29",Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
WBTC (CTC) HABRA-DIGHA via Bally - 26|10:40,Non AC Seater (2+3),10:40,16:25,05h 45m,179,37 Seats available,"3.6
40",Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
WBTC (CTC) HABRA-DIGHA via Bally - 26|11:30,,11:30,17:15,05h 45m,179,29 Seats available,"2.9
27",Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
,,,,,,,,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
,,,,,,,,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
,,,,,,,,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
,,,,,,,,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
,,,,,,,,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra
SBSTC-HALDIA - CHITTARANJAN - VIA - KOLKATA - 05:00 - 278,Non AC Seater (2+3),05:00,08:45,03h 45m,110,42 Seats available,"4.1
88",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 05:30 (HALDIA DEPOT) - 626,Non AC Seater (2+3),05:30,08:30,03h 00m,110,35 Seats available,"4.0
173",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 06:20 (Haldia Depot) - 1028,Non AC Seater (2+3),06:20,09:20,03h 00m,110,44 Seats available,"4.1
31",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
,,,,,,,,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|06:00,Non AC Seater (2+3),06:00,08:00,02h 00m,93,20 Seats available,"4.6
27",Barasat (West Bengal) to Burdwan,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-burdwan
WBTC (CTC) Barasat-Bolpur-Suri (AC VOLVO) - 212|06:15,Volvo AC Seater (2+2),06:15,07:55,01h 40m,200,32 Seats available,4.8,Barasat (West Bengal) to Burdwan,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-burdwan
WBTC (CTC) BARASAT -DURGAPUR - ASANSOL (AC-VOLVO) - 95|07:30,Volvo AC Seater (2+2),07:30,09:45,02h 15m,210,24 Seats available,"4.8
38",Barasat (West Bengal) to Burdwan,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-burdwan
SBSTC-KOLKATA - NAGAR - 05:45 (HOWRAH DEPOT) - 810,Non AC Seater (2+3),05:45,07:45,02h 00m,95,50 Seats available,3.7,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KOLKATA - ASANSOL - L/S - 06:00 (HOWRAH DEPOT) - 264,Non AC Seater (2+3),06:00,08:00,02h 00m,95,47 Seats available,"3.4
11",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KARUNAMOYEE - BURDWAN - 06:30 (BWN DEPOT) - 104,Non AC Seater (2+3),06:30,08:30,02h 00m,100,23 Seats available,"3.9
200",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
,,,,,,,,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
,,,,,,,,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
,,,,,,,,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
,,,,,,,,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
,,,,,,,,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
,,,,,,,,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
,,,,,,,,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
WBTC (CTC) HABRA-DIGHA via Bally - 26|03:45,Non AC Seater (2+3),03:45,06:35,02h 50m,108,44 Seats available,"2.9
4",Habra to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/habra-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:15,Non AC Seater (2+3),04:15,07:05,02h 50m,108,36 Seats available,"4.6
4",Habra to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/habra-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,07:40,03h 10m,108,40 Seats available,3.2,Habra to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/habra-to-nandakumar
WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|04:40,Volvo AC Seater (2+2),04:40,08:00,03h 20m,280,31 Seats available,"4.6
10",Habra to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/habra-to-nandakumar
,,,,,,,,Habra to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/habra-to-nandakumar
SBSTC-KOLKATA - PURULIA - VIA - ASN - 05:00 - (PRL DEPOT - 262,Non AC Seater (2+3),08:15,00:00,15h 45m,112,51 Seats available,"3.2
7",Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
SBSTC-KOLKATA - PURULIA - VIA - ASN - 06:45 (PRL DEPOT) - 267,Non AC Seater (2+3),09:50,00:00,14h 10m,112,49 Seats available,3.5,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
SBSTC-KARUNAMOYEE - JHALDA - VIA - ASANSOL - 07:00 - 1088,Non AC Seater (2+3),10:50,14:45,03h 55m,112,44 Seats available,"2.3
4",Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,,12:15,17:00,04h 45m,117,42 Seats available,3.5,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
,,,,,,,,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
,,,,,,,,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
WBTC (CTC) Habra-Midnapur - 194|05:50,Non AC Seater (2+3),05:50,08:15,02h 25m,98,41 Seats available,4.4,Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
WBTC (CTC) Habra-Midnapur - 194|06:25,Non AC Seater (2+3),06:25,08:50,02h 25m,98,44 Seats available,"4.2
22",Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
